A,B,C
39,0.07338444153852686,98
55,0.498928122428159,62
38,0.6180377286422641,7
40,0.23821665501297706,29
29,0.8499847960291043,23
88,0.33411612316002104,60
81,0.15893378996662466,77
22,0.9591523595468431,28
40,0.9681513641458234,35
85,0.831834587841993,78
20,0.5149363944045836,82
27,0.166195573905914,85
62,0.07121032481919931,34
90,0.4800729902669013,85
54,0.005283281839911336,78
48,0.7764603890650417,84
56,0.440289807379035,80
95,0.24110213943760817,13
22,0.4882079504182537,50
19,0.3866764116084531,61
77,0.329864196946571,97
40,0.5527308364997955,77
61,0.5813088237026829,95
54,0.6770756393744699,55
34,0.24421480970577603,33
85,0.011859760199646963,9
61,0.9468355222983497,57
5,0.9972025538644296,17
99,0.40698565473891357,44
1,0.6089169543405859,22
85,0.2544034608819211,74
21,0.2061446603229723,35
8,0.675909630632186,46
77,0.18398733562974123,43
49,0.9413421081250284,43
15,0.9868315605406578,80
67,0.6000079617787385,64
68,0.10460071038617991,41
47,0.27776145122999507,44
92,0.9072293169571548,97
61,0.9507231981899097,24
58,0.7386735115202577,76
60,0.39120642971136443,61
65,0.9290777982787884,56
95,0.8607939084408925,43
21,0.9180550215828684,48
22,0.2117929897677142,87
30,0.8140052717087741,40
89,0.6072186003901037,80
93,0.7435922531012021,68
81,0.8974315591022327,89
14,0.9508295469353382,92
39,0.4876288566289829,32
8,0.07034960449536143,21
2,0.26648486129059024,69
7,0.28836279802254006,62
94,0.49648391524685076,75
20,0.5366640299531905,63
80,0.8391206444299683,68
69,0.032414334913623555,93
6,0.4838626595326745,7
44,0.9046298410274798,48
23,0.7555895702997809,24
95,0.3734904633631505,42
84,0.8718938282236969,33
86,0.07111184073187127,22
97,0.9571932141630939,63
2,0.13747758985835712,9
11,0.2926519965789859,49
54,0.7454544050628634,28
2,0.06393388751578544,39
17,0.35060843683069787,79
12,0.6425389387327143,24
6,0.05363194934079618,69
4,0.2595505051053568,21
67,0.1902792465445603,88
14,0.9131754659629686,57
72,0.8818916009412219,94
42,0.8103585312110695,36
86,0.28664884910924915,67
5,0.08402237644816901,53
57,0.6287905564642905,67
4,0.7064309206135972,83
30,0.9853805151433742,19
42,0.6006038900628845,12
51,0.4075088219873927,13
3,0.14647110377148287,92
70,0.013223878241437781,22
34,0.8445699829615904,65
50,0.7627560038157291,24
97,0.9138936246402996,93
5,0.4213012560368594,20
82,0.9752263973693374,37
1,0.729397118414579,52
92,0.8722111424931468,3
30,0.6327260189904357,58
65,0.887154453850668,34
31,0.9121695814118815,24
11,0.9734104715475574,33
84,0.901968291346387,38
61,0.1790579244715188,56
62,0.3721211639070382,29
39,0.18392247022992925,15
65,0.4306913031872902,20
5,0.9979666465506687,15
35,0.2862556741358494,41
52,0.5341365050855489,61
27,0.6408219246650634,96
29,0.13772360273455175,3
23,0.2391075550413857,73
1,0.3850846159170772,25
50,0.3829002508473186,13
40,0.7291437724424853,7
64,0.6781901011923656,12
67,0.3452064849933305,23
58,0.9302212979593092,69
27,0.4024924916598883,56
49,0.6989221126574965,23
72,0.4439209992715608,41
51,0.5101952011274761,46
75,0.19134296581128685,93
90,0.4284498902237329,39
23,0.003721462203300163,46
34,0.7130842884507788,10
20,0.8155674642892303,51
25,0.735632174741134,73
15,0.21109037006755305,67
51,0.020447807533044537,61
70,0.0810473774859023,8
52,0.7902736072333622,62
68,0.5198631637394702,14
61,0.1541353545270373,43
94,0.6706342260104546,8
98,0.8874247509212925,31
17,0.39360739571063796,33
98,0.37796933039688396,70
30,0.12955330705401769,17
17,0.8495505861298847,65
27,0.09378763935044088,49
97,0.8397367763989392,76
55,0.4308771498988849,66
85,0.6570464015462584,90
51,0.67637136526356,25
86,0.2072091516140695,47
50,0.2793478255708296,76
83,0.8813015359758133,95
49,0.4598102253833053,74
18,0.834796147837947,16
34,0.69229935663388,88
32,0.6243466194476723,76
1,0.02422634593273687,30
25,0.4818785078090173,91
47,0.5305443457187512,7
87,0.4188097638758026,30
10,0.4062221755190387,88
36,0.5422704790605158,8
48,0.8960615098051374,30
59,0.9216001882220708,99
9,0.5984785206893793,77
86,0.21291636615304066,18
9,0.7853666585489697,39
78,0.9495843885759963,46
11,0.889438716197245,34
29,0.4053580407918388,19
71,0.7211235869447168,60
15,0.9605084382569123,36
68,0.919041973797222,66
45,0.23123745580090727,45
67,0.8716327485412411,97
75,0.8400312869788562,78
7,0.2626019314996333,69
94,0.7283110593639855,35
45,0.25256984079645595,28
17,0.6918071846492156,54
79,0.720915611554831,98
52,0.7563030012101523,12
3,0.2329538118213077,29
18,0.10469227308821061,13
28,0.5494513829766042,28
58,0.5250770157116166,18
47,0.8556168134361636,47
29,0.7409891949954474,93
93,0.3025366543586213,91
12,0.10095746940000005,2
51,0.2937369801257982,75
42,0.5958662003296372,76
17,0.8750777462670285,90
26,0.8757213312788065,59
16,0.6932093441716323,2
1,0.12035242204951724,79
90,0.260279048568518,95
14,0.4999417253309961,11
18,0.15001355129520477,56
8,0.34636193717759634,87
79,0.2734385518512835,53
78,0.3296506132968642,32
97,0.4205785646864393,57
40,0.6425428123452136,7
43,0.4387236978894268,73
98,0.38872676838441134,22
72,0.20154677650091057,84
22,0.01845807431189228,62
89,0.7849880840924951,15
60,0.11005620674469985,64
61,0.3868270595336286,64
62,0.25718516206313924,55
9,0.22725376109345907,95
62,0.18377561712825863,60
61,0.9028753763225785,35
21,0.6933254305123867,70
33,0.9039587055271633,93
62,0.6576220533971795,66
85,0.6454460349277406,64
86,0.022631430036503808,49
87,0.3797215412239674,10
66,0.9166903885058374,62
41,0.2311057851920929,13
44,0.521405607439415,6
45,0.7949233729123262,80
70,0.5940001494555538,20
60,0.5090317455418311,66
80,0.7425898887941221,13
23,0.9676173893492328,79
74,0.8589841032938901,70
81,0.8182743034566313,40
76,0.8477936123981072,80
29,0.604632815620543,41
79,0.966632809891109,91
94,0.9611724854084908,9
83,0.531388694186852,20
52,0.5016280687339926,98
97,0.5159745156784504,30
92,0.6473772459203155,43
24,0.4483462857346817,22
78,0.6554519095446385,58
82,0.7845547653057365,28
81,0.1914834718465379,69
77,0.7541352671058322,70
12,0.11260397616633178,68
46,0.7930671389139468,35
9,0.4447601237952592,84
69,0.15660586190621995,16
49,0.2619708181331847,54
31,0.7094768227527672,28
47,0.2369318251021708,53
94,0.0840353537387627,11
97,0.6033180616856572,52
60,0.9513656066696426,31
57,0.10848331638485531,33
81,0.8907685260144577,47
39,0.4006829085040762,66
81,0.30503950832868,63
10,0.47545314910792025,37
82,0.9005304334219886,60
40,0.6774308765460108,58
98,0.916414148777627,68
54,0.6516645727273706,7
78,0.3267649169134902,55
49,0.5747432816095288,84
11,0.4949993464608209,4
95,0.42000044905156175,17
40,0.3147687067831523,58
33,0.21202714329610917,3
81,0.5173507314730675,10
95,0.5553938910927597,6
51,0.5299675189166506,25
32,0.14892215640594997,5
83,0.6324506006618952,72
3,0.2605462176344,65
5,0.25274313839958173,96
5,0.1555367748710238,81
99,0.9284897994744571,74
84,0.03552126488955176,51
13,0.16631089888653638,42
17,0.1256381931563041,75
45,0.9170644145998227,29
78,0.6560611026950366,10
35,0.845718379608326,50
25,0.5543506332152546,18
36,0.004467393286716859,15
96,0.3234063129509358,36
40,0.8722526193745344,22
31,0.5903733076581661,60
61,0.6612721769957272,21
8,0.3649398458059515,81
36,0.9332059396632297,25
70,0.2575982355188212,7
42,0.8951920173444983,15
97,0.30304547698482365,53
10,0.1667754813286385,44
56,0.7917150655212125,32
54,0.17409855891792447,95
78,0.06382079877261859,57
49,0.38306083057961937,43
71,0.7556839100333743,6
2,0.8230025256609156,20
94,0.5902927930824546,39
24,0.19793772445831692,99
82,0.3843201100708036,99
14,0.2798926613251439,40
99,0.936261341252658,98
25,0.29311768277339567,9
45,0.05017554102519617,82
66,0.5345070559696126,42
40,0.0012650046780379176,40
53,0.09431242004552975,37
94,0.1761941715107027,79
98,0.5626161143533362,41
84,0.7745732739893616,11
61,0.09631397477861892,33
6,0.3283960343848288,56
45,0.781697880374478,98
43,0.22022535712949087,29
99,0.008844452097972577,98
70,0.7218506984775381,60
3,0.9994487777633675,11
53,0.8326219942466255,33
28,0.253325752901547,71
59,0.26764530192407043,38
49,0.6506144023355059,45
3,0.3219560827001291,2
69,0.4834639572616224,74
80,0.24496585692127704,12
40,0.1826810727626338,9
28,0.729820779729731,13
87,0.9011544634255341,82
29,0.4893706552872943,42
91,0.9031793059122525,7
70,0.4468654216143608,86
27,0.05236276435204301,80
43,0.692311420596048,55
8,0.26021086110036196,13
86,0.46635559144260275,63
65,0.014874955995717642,83
28,0.6432369651304622,36
18,0.7423840845587104,38
84,0.0964480263192603,94
35,0.08312331368043557,55
87,0.6186683095620312,58
49,0.34787068256332665,5
25,0.11086747198946234,43
59,0.35358090775454054,66
90,0.5279494735398084,85
94,0.5172982296462255,65
55,0.6180235552397775,14
22,0.12942312351537344,88
59,0.11616962042685863,96
27,0.5908506508666537,86
99,0.6391330012757229,99
99,0.33072214750535256,87
92,0.9849935498480075,57
80,0.38191408731575827,19
19,0.3327370687183375,70
77,0.41370827128884635,58
65,0.7648671600490183,44
61,0.8888268779052064,9
20,0.4123772044901941,4
88,0.7198173740363074,99
61,0.8796174647952754,9
18,0.9583531891817151,85
84,0.2685651069899325,80
31,0.760140229541141,10
38,0.21847470331323482,3
65,0.7624133866049886,57
33,0.46174019689612233,20
97,0.4568205954821051,98
94,0.7470090989542287,43
45,0.5550766134506477,64
13,0.5489935045785326,97
12,0.7012217671641876,53
26,0.6906016236189562,58
88,0.9764301587756907,33
77,0.5252076380767107,10
62,0.4353494971582531,20
99,0.9486857782451025,47
16,0.7770912828119194,60
23,0.7117679615546262,30
6,0.07802764156224229,29
19,0.4188353091868201,83
73,0.6597232648309908,31
73,0.5298403603839807,19
49,0.8052968638740058,77
82,0.898184293910184,99
82,0.2227375004227342,57
17,0.3601345218699563,83
46,0.3867005419468942,1
54,0.7091678083108512,6
51,0.6085081932661656,41
4,0.07627132928994951,3
85,0.14061138285021624,32
69,0.17141840214023119,67
63,0.7740050927535317,46
25,0.8107241227546517,23
49,0.2536516358760621,1
5,0.16986805914269953,78
83,0.8077561508416299,34
10,0.37915112345987545,28
69,0.8777022876852223,44
36,0.10267514783875165,50
6,0.38088589006161633,15
57,0.17591176466787506,84
32,0.9068476344454139,21
7,0.28817919490198296,47
58,0.088214115517809,4
52,0.32913859265797496,96
78,0.9032703080662762,18
78,0.48852632813100716,95
60,0.48528756682532026,58
44,0.5022338347211731,99
57,0.22878798864857375,53
74,0.32059136270414434,32
20,0.41628554600738943,72
82,0.03792487988977844,27
52,0.5016664200491967,81
83,0.2109232073541094,47
63,0.1114828523374376,37
40,0.5802309784913582,73
87,0.6405658333667114,40
10,0.5585003180727596,78
43,0.571031086388774,57
7,0.6094216186687171,82
87,0.975966917136888,43
57,0.47329094586687337,30
3,0.5012311250107394,75
97,0.076275906082933,96
14,0.21490443240763069,77
67,0.3977024603136551,85
52,0.07409931414530291,22
71,0.20200636215238754,81
95,0.4264398494788968,82
15,0.07237711152853432,79
33,0.7071739130431541,21
92,0.8133334119847552,61
95,0.9820246260750486,28
25,0.01984739706312255,11
57,0.9795314447665193,45
97,0.3559639820625925,53
42,0.8947854267398503,57
48,0.4816317234117462,86
96,0.7733709421939221,33
70,0.7753685880132961,74
40,0.18046875719919186,1
64,0.9852232088725549,27
83,0.8095136743693906,43
12,0.9604457273527642,28
54,0.6999598135693224,22
52,0.4107964692916277,89
13,0.25932589824019403,72
78,0.7283451819981124,22
75,0.23193434720187078,88
26,0.29093878808386286,95
74,0.8746026124821414,64
98,0.7293012894961761,94
66,0.2393023420986432,36
43,0.6834492202049262,37
41,0.07191618857775406,20
59,0.9210073812449704,99
4,0.30882687223878247,71
80,0.3502052347827863,49
18,0.7956654576976546,49
23,0.6549441458129234,1
16,0.8419726383630918,10
40,0.26597296645449064,97
2,0.9516969795016175,39
83,0.2328072324476156,72
49,0.2258886926550231,66
45,0.5867454767154691,85
71,0.8238076025295817,40
16,0.9339667270020984,99
79,0.07315316107931513,56
21,0.05762480097187339,25
38,0.9003931649568397,26
15,0.018637020492344614,62
32,0.7090594649554353,50
12,0.6340347878626141,34
8,0.4318166982635766,44
82,0.32436755785720695,33
74,0.43975601264694597,22
13,0.9419476519943881,66
35,0.09237806562996975,76
60,0.1526294390784948,27
98,0.5024885461610084,52
38,0.3995032376800105,69
73,0.35731020507133227,27
72,0.3061080769502642,81
2,0.6396784982248457,65
14,0.7763178111877839,41
74,0.45798871243020445,10
86,0.6807220144270507,80
59,0.5818606791773687,54
92,0.9468013125809471,33
9,0.910100257830004,78
82,0.9289882961411621,34
51,0.8098402246682483,39
75,0.9333223692252117,36
23,0.06156123194370111,31
80,0.01936121446051209,59
30,0.20459660194974794,65
69,0.645628639992891,66
89,0.05311109733995234,56
11,0.11778418901563814,96
7,0.5451782203670097,46
63,0.7148756399756656,13
8,0.7739033359486692,87
95,0.7439583317508263,52
45,0.3766298597044324,91
94,0.5983389806282706,92
85,0.015296711827036513,56
18,0.5935403116363662,19
64,0.2929103320406179,61
53,0.9503572092907073,64
23,0.03886256465179505,40
83,0.8101939497541183,44
57,0.5261951655013228,75
25,0.2988774994650899,13
8,0.20337568215951585,8
78,0.0009723950744171539,62
13,0.18598142925210814,14
4,0.33255917246193945,76
3,0.4397529291466482,45
72,0.2720135547080903,47
33,0.6066216599426993,40
42,0.7787556290304153,33
44,0.43647122613772327,46
83,0.23594339516382556,53
3,0.5615778444392656,17
94,0.115994690276787,15
59,0.17548694497311412,84
25,0.9665882646837596,61
80,0.5177835749705374,73
16,0.7672053435544445,34
75,0.5140450454401493,27
85,0.7435876822121034,41
46,0.41934067749966664,57
72,0.7455089313051187,19
51,0.19231128355415672,90
31,0.7440762313185638,28
21,0.3876657202953506,47
99,0.7946962225908807,28
3,0.6693325599014776,92
38,0.7474446817384882,31
30,0.7625700453781915,38
52,0.27215081001399,90
78,0.11200080708795745,74
80,0.5607003220920991,41
77,0.5478314730313529,95
79,0.9380309219085765,91
18,0.7116826296694106,15
94,0.048650861987402316,49
89,0.9997346420103358,63
67,0.8938607808241066,31
65,0.9607809736023807,99
47,0.6084720849525227,80
30,0.8943475308824955,7
79,0.8390027841234309,44
97,0.8556290402073208,70
6,0.7985888957022261,70
32,0.40182135538041674,23
52,0.9977427695173491,35
39,0.9279034392565119,81
85,0.48048759460087753,28
77,0.7949669491757092,65
53,0.5886086328647923,93
69,0.49217330237846446,51
67,0.8549358018468054,83
89,0.6400693758873632,82
40,0.37373947663946505,65
31,0.7991337413617653,31
10,0.8050584475517863,44
35,0.3843340104189167,38
29,0.1262814733375872,11
32,0.34515983954994567,64
56,0.011002352392647574,29
93,0.6655139260018548,27
25,0.6074970918880818,63
64,0.9330249987011938,89
47,0.7732329754952253,94
48,0.2916966329751619,52
69,0.7060672091655427,73
95,0.603397265638774,14
10,0.3626130214553229,81
98,0.6183261292472124,66
59,0.7298723961428067,83
10,0.7847469979694859,40
5,0.9057016592013457,15
1,0.262125688465522,25
1,0.1738059799781485,57
7,0.8096021335684647,63
35,0.1174130937580099,78
30,0.666064053526868,97
9,0.17308582639069503,87
85,0.09578109532966339,90
55,0.43531582366718957,80
15,0.1810698285094514,20
54,0.6824390593697739,40
15,0.15956447134216656,58
61,0.31395827822179223,50
10,0.4794705915640386,58
90,0.29541652935262497,29
73,0.8224027642763899,90
5,0.2339083956174206,40
36,0.2636295998727143,4
92,0.6689280442912192,72
18,0.1357275788010024,64
53,0.4622667351319172,37
23,0.9522471718836107,65
49,0.9741193740810706,57
18,0.7371101790523944,59
59,0.2630052230329295,18
19,0.22020533456214508,58
88,0.5334256169555646,17
69,0.24395453617626806,77
82,0.7221435722866049,80
25,0.6671241316865721,32
72,0.1494331657370026,61
39,0.7400334184292456,6
49,0.43400618164145277,33
89,0.5721430540310716,53
61,0.21618621500532342,17
71,0.7749170013841373,40
55,0.3336584288099105,8
82,0.16064355826649923,98
70,0.13063890886308493,41
28,0.13895970605723118,40
24,0.42761740142369886,92
13,0.5519330717954835,20
96,0.687086807419498,89
71,0.58582363967301,58
36,0.30341619827193034,60
77,0.2071102152021177,42
42,0.6689388044499407,1
1,0.8010044108640939,76
11,0.08139506755368131,80
7,0.3161270932616166,45
12,0.2921020771025836,65
2,0.54444227512586,92
59,0.179707689139748,96
81,0.43798074678690213,66
17,0.6349918147116629,38
25,0.6119070368075137,12
79,0.5612615983155327,1
69,0.9930937944121943,11
1,0.2942489234869181,96
76,0.6009393158231761,44
2,0.8668431868973351,26
61,0.7002922874349508,39
35,0.216205683823108,44
56,0.7760653256551142,87
52,0.42810992701578576,6
82,0.5409212828326119,51
40,0.5919012739907887,9
50,0.8313292213819022,28
93,0.3576791243439341,81
37,0.4044413787416814,97
48,0.5369819109305923,57
83,0.20575148385507258,40
72,0.8652067027401922,81
82,0.47573391081002636,9
34,0.017380292357166982,10
51,0.6807443019296411,98
11,0.39627976780403773,11
42,0.0891679873211687,28
31,0.6795783971352083,81
15,0.5541480516977706,95
72,0.27737294834169735,43
16,0.3533515883009014,34
62,0.9735814937957743,4
12,0.7108643912180796,35
47,0.7802042983440717,84
30,0.489496523435053,92
6,0.9059394796661249,96
69,0.13671524802419854,80
65,0.03407874173630798,37
10,0.7410967368753293,66
83,0.63427332780159,40
66,0.8875286319889398,64
14,0.2481927239902152,88
22,0.679086504906187,63
6,0.5159640841769879,28
93,0.4472078733803565,4
69,0.8992115673169301,90
68,0.9468600764313602,52
95,0.6358134032105157,49
79,0.026108218676098915,80
55,0.8218469539393057,35
62,0.30571782990890595,62
85,0.909007914627422,72
61,0.9827871675092373,67
71,0.3075784202901092,70
38,0.6987470838862728,95
73,0.7931522573431042,79
99,0.999987522155067,66
47,0.674063161428333,12
55,0.8963019551046586,1
94,0.19646028621452338,23
70,0.20489212281534108,62
96,0.44431035032123944,46
35,0.3923392719421106,75
46,0.359605242229862,9
27,0.2848550615051221,89
64,0.135065481813186,39
99,0.16065704984039098,36
25,0.4732993705208347,89
65,0.4558030381153111,95
16,0.9567220506204116,92
6,0.528684381000561,28
36,0.7757225207852863,68
9,0.549011938985638,43
84,0.44606015857126513,66
61,0.6064701555195988,34
48,0.9609936966215237,6
48,0.10777174504984155,23
54,0.09421037106113062,71
56,0.8770434526856385,17
